ensembl_gene_id,mgi_symbol,chromosome_name,gene_biotype
ENSMUSG00000078201,Tmem203,2,protein_coding
ENSMUSG00000078234,Klhdc7a,4,protein_coding
ENSMUSG00000078238,Gm12854,4,processed_pseudogene
ENSMUSG00000078240,Gm3550,18,protein_coding
ENSMUSG00000078247,Airn,17,antisense
ENSMUSG00000078249,Hmga1b,11,protein_coding
ENSMUSG00000078289,Gm10923,15,processed_pseudogene
ENSMUSG00000078302,Foxd1,13,protein_coding
ENSMUSG00000078314,Gm14762,X,lincRNA
ENSMUSG00000078317,F8a,X,protein_coding
ENSMUSG00000078348,Sf3b5,10,protein_coding
ENSMUSG00000078349,AW011738,4,processed_transcript
ENSMUSG00000078350,Smim1,4,protein_coding
ENSMUSG00000078377,Gm4294,12,processed_pseudogene
ENSMUSG00000078427,Sarnp,10,protein_coding
ENSMUSG00000078429,Ctdsp2,10,protein_coding
ENSMUSG00000078435,AU041133,10,protein_coding
ENSMUSG00000078439,Smim24,10,protein_coding
ENSMUSG00000078440,Dohh,10,protein_coding
ENSMUSG00000078444,Gm10941,10,bidirectional_promoter_lncRNA
ENSMUSG00000078451,Ppil6,10,protein_coding
ENSMUSG00000078453,Abracl,10,protein_coding
ENSMUSG00000078480,Mrpl48-ps,4,processed_pseudogene
ENSMUSG00000078485,Plekhn1,4,protein_coding
ENSMUSG00000078486,Perm1,4,protein_coding
ENSMUSG00000078490,Cfap74,4,protein_coding
ENSMUSG00000078492,1700045H11Rik,4,antisense
ENSMUSG00000078495,Zfp984,4,protein_coding
ENSMUSG00000078496,Zfp982,4,protein_coding
ENSMUSG00000078497,Zfp978,4,protein_coding
ENSMUSG00000078498,Zfp988,4,protein_coding
ENSMUSG00000078502,Gm13212,4,protein_coding
ENSMUSG00000078515,Ddi2,4,protein_coding
ENSMUSG00000078517,Emc1,4,protein_coding
ENSMUSG00000078521,Aunip,4,protein_coding
ENSMUSG00000078532,Nkain1,4,protein_coding
ENSMUSG00000078546,Zfp995,17,protein_coding
ENSMUSG00000078552,Dcdc2b,4,protein_coding
ENSMUSG00000078566,Bnip3,7,protein_coding
ENSMUSG00000078570,1110065P20Rik,4,protein_coding
ENSMUSG00000078572,Ndufaf8,11,protein_coding
ENSMUSG00000078578,Ube2d3,3,protein_coding
ENSMUSG00000078580,E430018J23Rik,7,protein_coding
ENSMUSG00000078584,AU022252,4,protein_coding
ENSMUSG00000078588,Ccdc24,4,protein_coding
ENSMUSG00000078592,Gm4609,3,processed_pseudogene
ENSMUSG00000078597,Cyp4a12b,4,protein_coding
ENSMUSG00000078598,Skint5,4,protein_coding
ENSMUSG00000078606,Gm4070,7,protein_coding
ENSMUSG00000078607,1810010H24Rik,11,protein_coding
ENSMUSG00000078612,Fyb2,4,protein_coding
ENSMUSG00000078616,Trim30c,7,protein_coding
ENSMUSG00000078619,Smarcd2,11,protein_coding
ENSMUSG00000078622,Ccdc47,11,protein_coding
ENSMUSG00000078627,Marchf10,11,protein_coding
ENSMUSG00000078632,Lrrc37a,11,protein_coding
ENSMUSG00000078635,1700028N14Rik,11,processed_transcript
ENSMUSG00000078636,Gm7336,7,processed_pseudogene
ENSMUSG00000078640,Gm11627,11,protein_coding
ENSMUSG00000078648,Gm17546,15,antisense
ENSMUSG00000078651,Aoc2,11,protein_coding
ENSMUSG00000078652,Psme3,11,protein_coding
ENSMUSG00000078653,Cntd1,11,protein_coding
ENSMUSG00000078656,Vps25,11,protein_coding
ENSMUSG00000078670,Fam174b,7,protein_coding
ENSMUSG00000078671,Chd2,7,protein_coding
ENSMUSG00000078673,Mup19,4,protein_coding
ENSMUSG00000078674,Mup18,4,protein_coding
ENSMUSG00000078676,Casc3,11,protein_coding
ENSMUSG00000078677,Gm10974,7,protein_coding
ENSMUSG00000078680,Mup10,4,protein_coding
ENSMUSG00000078681,Tm2d3,7,protein_coding
ENSMUSG00000078684,5830417I10Rik,3,unprocessed_pseudogene
ENSMUSG00000078686,Mup9,4,protein_coding
ENSMUSG00000078689,Mup6,4,protein_coding
ENSMUSG00000078695,Cisd3,11,protein_coding
ENSMUSG00000078700,D030028A08Rik,11,processed_transcript
ENSMUSG00000078706,Gm53,11,lincRNA
ENSMUSG00000078713,Tomm5,4,protein_coding
ENSMUSG00000078716,Tmem8b,4,protein_coding
ENSMUSG00000078721,Fam205a1,4,protein_coding
ENSMUSG00000078722,Gm12394,4,protein_coding
ENSMUSG00000078735,Il11ra2,4,protein_coding
ENSMUSG00000078746,Fam205a4,4,protein_coding
ENSMUSG00000078747,Gm20878,4,protein_coding
ENSMUSG00000078752,Scgb1b30,7,protein_coding
ENSMUSG00000078762,Haus5,7,protein_coding
ENSMUSG00000078763,Slfn1,11,protein_coding
ENSMUSG00000078768,Zfp566,7,protein_coding
ENSMUSG00000078771,Evi2a,11,protein_coding
ENSMUSG00000078772,Gm12353,4,protein_coding
ENSMUSG00000078773,Rad54b,4,protein_coding
ENSMUSG00000078776,9530053A07Rik,7,protein_coding
ENSMUSG00000078779,Zfp59,7,protein_coding
ENSMUSG00000078780,Gm5150,3,protein_coding
ENSMUSG00000078784,Rbis,3,protein_coding
ENSMUSG00000078786,BC024978,7,protein_coding
ENSMUSG00000078787,Cyp2t4,7,protein_coding
ENSMUSG00000078789,Dph1,11,protein_coding
ENSMUSG00000078794,Dact3,7,protein_coding
ENSMUSG00000078810,Gp6,7,protein_coding
ENSMUSG00000078812,Eif5a,11,protein_coding
ENSMUSG00000078813,Leng1,7,protein_coding
ENSMUSG00000078816,Prkcg,7,protein_coding
ENSMUSG00000078817,Nlrp12,7,protein_coding
ENSMUSG00000078851,H2aw,11,protein_coding
ENSMUSG00000078853,Igtp,11,protein_coding
ENSMUSG00000078861,Zfp931,2,protein_coding
ENSMUSG00000078862,Gm14326,2,protein_coding
ENSMUSG00000078864,Gm14322,2,protein_coding
ENSMUSG00000078865,Gm14406,2,protein_coding
ENSMUSG00000078866,Zfp970,2,protein_coding
ENSMUSG00000078867,Gm14418,2,protein_coding
ENSMUSG00000078868,Gm14412,2,protein_coding
ENSMUSG00000078870,Gm14410,2,protein_coding
ENSMUSG00000078872,Gm14401,2,protein_coding
ENSMUSG00000078875,Gm14419,2,protein_coding
ENSMUSG00000078877,Gm14295,2,protein_coding
ENSMUSG00000078878,Gm14305,2,protein_coding
ENSMUSG00000078879,Zfp973,2,protein_coding
ENSMUSG00000078880,Gm14308,2,protein_coding
ENSMUSG00000078881,Gm14434,2,protein_coding
ENSMUSG00000078887,Gm6710,2,protein_coding
ENSMUSG00000078889,Gm14288,2,protein_coding
ENSMUSG00000078894,2210418O10Rik,2,protein_coding
ENSMUSG00000078896,Zfp965,2,protein_coding
ENSMUSG00000078897,Gm4724,2,protein_coding
ENSMUSG00000078901,Gm14440,2,protein_coding
ENSMUSG00000078902,Gm14443,2,protein_coding
ENSMUSG00000078903,Gm14391,2,protein_coding
ENSMUSG00000078905,Gm14393,2,protein_coding
ENSMUSG00000078906,Gm14444,2,protein_coding
ENSMUSG00000078907,Fam186b,15,protein_coding
ENSMUSG00000078908,Mon1b,8,protein_coding
ENSMUSG00000078915,Hsp25-ps1,13,processed_pseudogene
ENSMUSG00000078919,Dpm1,2,protein_coding
ENSMUSG00000078920,Ifi47,11,protein_coding
ENSMUSG00000078921,Tgtp2,11,protein_coding
ENSMUSG00000078922,Tgtp1,11,protein_coding
ENSMUSG00000078923,Ube2v1,2,protein_coding
ENSMUSG00000078926,Cdc20b,13,protein_coding
ENSMUSG00000078931,Pdf,8,protein_coding
ENSMUSG00000078932,CN725425,15,protein_coding
ENSMUSG00000078941,Ak6,13,protein_coding
ENSMUSG00000078942,Naip6,13,protein_coding
ENSMUSG00000078945,Naip2,13,protein_coding
ENSMUSG00000078954,Arhgap8,15,protein_coding
ENSMUSG00000078956,Gm14221,2,lincRNA
ENSMUSG00000078958,Atp6ap1l,13,protein_coding
ENSMUSG00000078963,Hsbp1l1,18,protein_coding
ENSMUSG00000078965,Gm12033,11,processed_pseudogene
ENSMUSG00000078967,Gapdh-ps16,8,processed_pseudogene
ENSMUSG00000078970,Wdr92,11,protein_coding
ENSMUSG00000078974,Sec61g,11,protein_coding
ENSMUSG00000078994,Zfp429,13,protein_coding
ENSMUSG00000078995,Zfp456,13,protein_coding
ENSMUSG00000079003,Samd1,8,protein_coding
ENSMUSG00000079017,Ifi27l2a,12,protein_coding
ENSMUSG00000079018,Ly6c1,15,protein_coding
ENSMUSG00000079020,Slc45a4,15,protein_coding
ENSMUSG00000079022,Col22a1,15,protein_coding
ENSMUSG00000079033,Mef2b,8,protein_coding
ENSMUSG00000079036,Alkbh1,12,protein_coding
ENSMUSG00000079037,Prnp,2,protein_coding
ENSMUSG00000079038,D130040H23Rik,8,protein_coding
ENSMUSG00000079043,Fastkd5,2,protein_coding
ENSMUSG00000079049,Serpinb1c,13,protein_coding
ENSMUSG00000079051,Vinac1,2,protein_coding
ENSMUSG00000079055,Slc8a3,12,protein_coding
ENSMUSG00000079056,Kcnip3,2,protein_coding
ENSMUSG00000079057,Cyp4v3,8,protein_coding
ENSMUSG00000079069,8430423G03Rik,5,lincRNA
ENSMUSG00000079083,Jrkl,9,protein_coding
ENSMUSG00000079084,Ccdc82,9,protein_coding
ENSMUSG00000079092,Prl2c2,13,protein_coding
ENSMUSG00000079104,Prps1l3,12,protein_coding
ENSMUSG00000079105,C7,15,protein_coding
ENSMUSG00000079108,Srp54c,12,protein_coding
ENSMUSG00000079109,Pms2,5,protein_coding
ENSMUSG00000079110,Capn3,2,protein_coding
ENSMUSG00000079111,Kdelr2,5,protein_coding
ENSMUSG00000079137,Rpl27-ps1,1,processed_pseudogene
ENSMUSG00000079139,Gm4204,1,processed_pseudogene
ENSMUSG00000079143,Atxn7l1os1,12,antisense
ENSMUSG00000079144,A130010J15Rik,1,protein_coding
ENSMUSG00000079157,Fam155a,8,protein_coding
ENSMUSG00000079162,Trim43b,9,protein_coding
ENSMUSG00000079164,Tlr5,1,protein_coding
ENSMUSG00000079165,Sap25,5,protein_coding
ENSMUSG00000079168,Cd209g,8,protein_coding
ENSMUSG00000079173,Zan,5,protein_coding
ENSMUSG00000079177,Fam228a,12,protein_coding
ENSMUSG00000079179,Rab10os,12,antisense
ENSMUSG00000079184,Mphosph8,14,protein_coding
ENSMUSG00000079197,Psme2,14,protein_coding
ENSMUSG00000079215,Zfp664,5,protein_coding
ENSMUSG00000079224,Gm6565,6,processed_pseudogene
ENSMUSG00000079225,Gm9531,9,transcribed_processed_pseudogene
ENSMUSG00000079227,Ccr5,9,protein_coding
ENSMUSG00000079242,C730034F03Rik,15,bidirectional_promoter_lncRNA
ENSMUSG00000079243,Xirp1,9,protein_coding
ENSMUSG00000079259,Trim71,9,protein_coding
ENSMUSG00000079261,Gm15217,14,protein_coding
ENSMUSG00000079262,Slco1a6,6,protein_coding
ENSMUSG00000079263,Gm6614,6,protein_coding
ENSMUSG00000079264,Gm11077,6,protein_coding
ENSMUSG00000079278,Tmem233,5,protein_coding
ENSMUSG00000079283,2310009B15Rik,1,protein_coding
ENSMUSG00000079293,Clec7a,6,polymorphic_pseudogene
ENSMUSG00000079295,Klrb1-ps1,6,transcribed_unprocessed_pseudogene
ENSMUSG00000079297,Gm2223,X,processed_pseudogene
ENSMUSG00000079311,Gm3222,17,processed_pseudogene
ENSMUSG00000079316,Rab9,X,protein_coding
ENSMUSG00000079317,Trappc2,X,protein_coding
ENSMUSG00000079323,Gm20661,9,protein_coding
ENSMUSG00000079324,4932414N04Rik,2,protein_coding
ENSMUSG00000079330,Lemd1,1,protein_coding
ENSMUSG00000079334,Naa80,9,protein_coding
ENSMUSG00000079339,Ifit1bl1,19,protein_coding
ENSMUSG00000079355,Ackr4,9,protein_coding
ENSMUSG00000079356,Mettl4-ps1,17,transcribed_unprocessed_pseudogene
ENSMUSG00000079357,Gm11100,14,protein_coding
ENSMUSG00000079362,Gm43302,5,protein_coding
ENSMUSG00000079363,Gbp4,5,protein_coding
ENSMUSG00000079364,Gm3558,14,protein_coding
ENSMUSG00000079388,2610042L04Rik,14,protein_coding
ENSMUSG00000079410,Gm2897,14,protein_coding
ENSMUSG00000079414,Gm11110,17,lincRNA
ENSMUSG00000079418,Atg4a,X,protein_coding
ENSMUSG00000079419,Ms4a6c,19,protein_coding
ENSMUSG00000079426,Arpc4,6,protein_coding
ENSMUSG00000079427,Mthfsl,9,protein_coding
ENSMUSG00000079428,Tceal7,X,protein_coding
ENSMUSG00000079429,Mroh2a,1,protein_coding
ENSMUSG00000079434,Neu2,1,protein_coding
ENSMUSG00000079435,Rpl36a,X,protein_coding
ENSMUSG00000079436,Kcnj13,1,protein_coding
ENSMUSG00000079442,St6galnac4,2,protein_coding
ENSMUSG00000079450,Cldn34c1,X,protein_coding
ENSMUSG00000079462,Gm15737,6,protein_coding
ENSMUSG00000079465,Col4a3,1,protein_coding
ENSMUSG00000079467,Gm14966,19,antisense
ENSMUSG00000079469,Pigb,9,protein_coding
ENSMUSG00000079470,Utp14b,1,protein_coding
ENSMUSG00000079477,Rab7,6,protein_coding
ENSMUSG00000079480,Pin4,X,protein_coding
ENSMUSG00000079481,Nhsl2,X,protein_coding
ENSMUSG00000079484,Phyhd1,2,protein_coding
ENSMUSG00000079487,Med12,X,protein_coding
ENSMUSG00000079491,H2-T10,17,polymorphic_pseudogene
ENSMUSG00000079499,6530402F18Rik,2,processed_transcript
ENSMUSG00000079502,Cfap77,2,protein_coding
ENSMUSG00000079508,Apoo,X,protein_coding
ENSMUSG00000079509,Zfx,X,protein_coding
ENSMUSG00000079523,Tmsb10,6,protein_coding
ENSMUSG00000079524,Gm15402,6,antisense
ENSMUSG00000079547,H2-DMb1,17,protein_coding
ENSMUSG00000079553,Kifc1,17,protein_coding
ENSMUSG00000079554,Aox2,1,protein_coding
ENSMUSG00000079555,Haus3,5,protein_coding
ENSMUSG00000079557,Marchf2,17,protein_coding
ENSMUSG00000079559,Colca2,9,protein_coding
ENSMUSG00000079560,Hoxa3,6,protein_coding
ENSMUSG00000079562,Maea,5,protein_coding
ENSMUSG00000079564,Gm11149,9,antisense
ENSMUSG00000079575,Rbpj-ps3,6,processed_pseudogene
ENSMUSG00000079588,Tmem182,1,protein_coding
ENSMUSG00000079593,Gm14597,X,protein_coding
ENSMUSG00000079598,Clec2l,6,protein_coding
ENSMUSG00000079606,Fsip2l,X,protein_coding
ENSMUSG00000079608,Stard6,18,protein_coding
ENSMUSG00000079610,Ankrd39,1,protein_coding
ENSMUSG00000079614,Seh1l,18,protein_coding
ENSMUSG00000079641,Rpl39,X,protein_coding
ENSMUSG00000079644,Gm1110,9,protein_coding
ENSMUSG00000079645,Gm17193,12,sense_intronic
ENSMUSG00000079652,Fam71f2,6,protein_coding
ENSMUSG00000079654,Prrt4,6,protein_coding
ENSMUSG00000079657,Rab26,17,protein_coding
ENSMUSG00000079658,Eloc,1,protein_coding
ENSMUSG00000079659,Tmem243,5,protein_coding
ENSMUSG00000079669,Gm17396,9,processed_transcript
ENSMUSG00000079671,2610203C22Rik,1,processed_transcript
ENSMUSG00000079679,Vwde,6,protein_coding
ENSMUSG00000079685,Ulbp1,10,protein_coding
ENSMUSG00000079694,Gm14862,X,protein_coding
ENSMUSG00000079697,Gm5751,X,protein_coding
ENSMUSG00000079699,Gm6592,X,protein_coding
ENSMUSG00000079700,Fpr3,17,protein_coding
ENSMUSG00000079710,Gm3448,17,protein_coding
ENSMUSG00000079737,3110001I22Rik,16,protein_coding
ENSMUSG00000079800,,GL456210.1,protein_coding
ENSMUSG00000079808,,GL456212.1,protein_coding
ENSMUSG00000079845,Xlr4a,X,protein_coding
ENSMUSG00000079884,Gm10698,9,processed_pseudogene
ENSMUSG00000079941,Cox5b-ps,13,protein_coding
ENSMUSG00000079942,Rpl28-ps3,4,processed_pseudogene
ENSMUSG00000079965,Gm14853,X,processed_pseudogene
ENSMUSG00000079988,Gm11970,11,processed_pseudogene
ENSMUSG00000080002,Gm5566,5,processed_pseudogene
ENSMUSG00000080006,Rps19-ps7,2,processed_pseudogene
ENSMUSG00000080021,Gm5915,8,processed_pseudogene
ENSMUSG00000080054,Rpl12-ps1,1,processed_pseudogene
ENSMUSG00000080059,Rps19-ps3,4,processed_pseudogene
ENSMUSG00000080078,Gm15583,1,processed_pseudogene
ENSMUSG00000080115,Eef1akmt3,10,protein_coding
ENSMUSG00000080198,Rpl10a-ps4,2,processed_pseudogene
ENSMUSG00000080223,Gm13768,2,unprocessed_pseudogene
ENSMUSG00000080237,Gm14239,2,processed_pseudogene
ENSMUSG00000080242,Atp6v0c-ps2,6,processed_pseudogene
ENSMUSG00000080268,Brms1,19,protein_coding
ENSMUSG00000080316,Spaca6,17,protein_coding
ENSMUSG00000080626,Mir1192,19,miRNA
ENSMUSG00000080710,Gm8107,X,processed_pseudogene
ENSMUSG00000080715,Gm5406,16,processed_pseudogene
ENSMUSG00000080717,B230307C23Rik,16,protein_coding
ENSMUSG00000080718,Gm8019,X,processed_pseudogene
ENSMUSG00000080727,C920021L13Rik,3,antisense
ENSMUSG00000080731,Rps2-ps9,17,transcribed_processed_pseudogene
ENSMUSG00000080746,Rpsa-ps12,4,processed_pseudogene
ENSMUSG00000080763,Gm12341,11,processed_pseudogene
ENSMUSG00000080772,Gm12543,4,transcribed_processed_pseudogene
ENSMUSG00000080776,Gm12174,11,processed_pseudogene
ENSMUSG00000080788,Gm7841,X,processed_pseudogene
ENSMUSG00000080797,Gm15760,16,transcribed_processed_pseudogene
ENSMUSG00000080810,Gm11737,11,processed_pseudogene
ENSMUSG00000080811,Gm14513,X,processed_pseudogene
ENSMUSG00000080816,Gm12447,4,processed_pseudogene
ENSMUSG00000080818,Gm9434,X,processed_pseudogene
ENSMUSG00000080823,Atp5l-ps2,11,processed_pseudogene
ENSMUSG00000080836,Gm6444,5,processed_pseudogene
ENSMUSG00000080846,Gm13379,2,processed_pseudogene
ENSMUSG00000080848,Gm9385,9,processed_pseudogene
ENSMUSG00000080859,Rpl10-ps1,2,transcribed_processed_pseudogene
ENSMUSG00000080868,Gm15745,12,processed_pseudogene
ENSMUSG00000080880,Gm14278,2,unprocessed_pseudogene
ENSMUSG00000080885,Rpl10-ps6,19,processed_pseudogene
ENSMUSG00000080888,Gm14387,2,unprocessed_pseudogene
ENSMUSG00000080893,Ndufa12-ps,5,processed_pseudogene
ENSMUSG00000080896,Gm14567,X,processed_pseudogene
ENSMUSG00000080902,Ywhaq-ps3,4,transcribed_processed_pseudogene
ENSMUSG00000080904,Gm11966,11,processed_pseudogene
ENSMUSG00000080907,4930455H04Rik,3,protein_coding
ENSMUSG00000080921,Rpl38-ps2,6,processed_pseudogene
ENSMUSG00000080922,Gm2214,X,processed_pseudogene
ENSMUSG00000080928,Hmgb1-ps6,16,processed_pseudogene
ENSMUSG00000080932,Gm10224,6,processed_pseudogene
ENSMUSG00000080966,Gm6263,13,processed_pseudogene
ENSMUSG00000080969,Taf9-ps,4,processed_pseudogene
ENSMUSG00000081005,Gm13198,2,processed_pseudogene
ENSMUSG00000081008,Gm13314,2,processed_pseudogene
ENSMUSG00000081029,Gm15077,X,processed_pseudogene
ENSMUSG00000081049,Rps24-ps3,X,processed_pseudogene
ENSMUSG00000081051,Gm15427,1,processed_pseudogene
ENSMUSG00000081054,Gm12025,11,processed_pseudogene
ENSMUSG00000081058,H3c15,3,protein_coding
ENSMUSG00000081059,Gm11945,11,processed_pseudogene
ENSMUSG00000081067,Gm12912,4,processed_pseudogene
ENSMUSG00000081068,Gm12804,4,processed_pseudogene
ENSMUSG00000081078,Gm12568,11,processed_pseudogene
ENSMUSG00000081087,Rps15a-ps7,2,processed_pseudogene
ENSMUSG00000081094,Rpl19-ps11,8,processed_pseudogene
ENSMUSG00000081113,Gm7308,6,processed_pseudogene
ENSMUSG00000081121,Gm12791,4,processed_pseudogene
ENSMUSG00000081137,BC022960,X,transcribed_processed_pseudogene
ENSMUSG00000081143,Gm15823,5,processed_pseudogene
ENSMUSG00000081152,Gm12430,4,processed_pseudogene
ENSMUSG00000081153,Gm11401,11,processed_pseudogene
ENSMUSG00000081157,Gm13552,2,processed_pseudogene
ENSMUSG00000081164,Gm8722,X,processed_pseudogene
ENSMUSG00000081165,Gm11783,4,processed_pseudogene
ENSMUSG00000081176,H3f3a-ps2,16,processed_pseudogene
ENSMUSG00000081179,Gm13136,4,processed_pseudogene
ENSMUSG00000081201,Smt3h2-ps4,1,processed_pseudogene
ENSMUSG00000081205,Gm5940,X,processed_pseudogene
ENSMUSG00000081206,Gm11935,4,processed_pseudogene
ENSMUSG00000081214,Rpl35a-ps2,1,processed_pseudogene
ENSMUSG00000081217,Gm15268,X,processed_pseudogene
ENSMUSG00000081221,Gm14760,X,processed_pseudogene
ENSMUSG00000081228,Gm16089,5,processed_pseudogene
ENSMUSG00000081232,Gm14373,X,processed_pseudogene
ENSMUSG00000081239,Gm11836,4,processed_pseudogene
ENSMUSG00000081249,Gm11517,11,processed_pseudogene
ENSMUSG00000081251,Gm12164,11,processed_pseudogene
ENSMUSG00000081262,Gm12261,11,processed_pseudogene
ENSMUSG00000081264,Gm14021,2,processed_pseudogene
ENSMUSG00000081270,Gm11653,11,processed_pseudogene
ENSMUSG00000081272,Ap2m1-ps,2,processed_pseudogene
ENSMUSG00000081274,Gm15727,5,processed_pseudogene
ENSMUSG00000081277,Gm15285,13,processed_pseudogene
ENSMUSG00000081281,Rpl7-ps9,X,processed_pseudogene
ENSMUSG00000081302,Gm12020,11,processed_pseudogene
ENSMUSG00000081316,Gm16205,8,processed_pseudogene
ENSMUSG00000081319,Gm12936,4,processed_pseudogene
ENSMUSG00000081325,Gm12599,11,processed_pseudogene
ENSMUSG00000081344,Gm14303,2,processed_pseudogene
ENSMUSG00000081355,Gm15264,3,unprocessed_pseudogene
ENSMUSG00000081359,Cox20b,7,processed_pseudogene
ENSMUSG00000081377,Gm12877,4,unprocessed_pseudogene
ENSMUSG00000081378,Rps13-ps4,8,processed_pseudogene
ENSMUSG00000081382,Rpl18-ps1,1,processed_pseudogene
ENSMUSG00000081394,Gm13215,4,processed_pseudogene
ENSMUSG00000081400,Gm13680,2,processed_pseudogene
ENSMUSG00000081406,Rps6-ps4,2,processed_pseudogene
ENSMUSG00000081416,Gm14383,2,processed_pseudogene
ENSMUSG00000081431,Gm15483,7,processed_pseudogene
ENSMUSG00000081432,Gm12593,4,processed_pseudogene
ENSMUSG00000081434,Gm14165,2,processed_pseudogene
ENSMUSG00000081443,Gm3880,X,protein_coding
ENSMUSG00000081452,Gm14761,X,processed_pseudogene
ENSMUSG00000081453,Gm6767,16,processed_pseudogene
ENSMUSG00000081455,Hmgb1-ps3,11,processed_pseudogene
ENSMUSG00000081473,Gm4853,X,processed_pseudogene
ENSMUSG00000081485,Gm12338,11,processed_pseudogene
ENSMUSG00000081487,Gm13689,2,processed_pseudogene
ENSMUSG00000081491,Gm12778,7,processed_pseudogene
ENSMUSG00000081506,Amy2-ps1,3,unprocessed_pseudogene
ENSMUSG00000081520,Gm16200,9,processed_pseudogene
ENSMUSG00000081522,Gm13170,4,processed_pseudogene
ENSMUSG00000081526,Gm7219,X,processed_pseudogene
ENSMUSG00000081528,Gm12924,4,processed_pseudogene
ENSMUSG00000081534,Slc48a1,15,protein_coding
ENSMUSG00000081539,Gm11990,11,processed_pseudogene
ENSMUSG00000081553,Ccdc50-ps,4,processed_pseudogene
ENSMUSG00000081556,Gm15778,6,processed_pseudogene
ENSMUSG00000081559,Gm12411,4,processed_pseudogene
ENSMUSG00000081562,Gm11575,1,processed_pseudogene
ENSMUSG00000081564,Gm13717,6,processed_pseudogene
ENSMUSG00000081572,Gm14138,2,processed_pseudogene
ENSMUSG00000081583,Gm14769,X,processed_pseudogene
ENSMUSG00000081594,Gm15467,3,processed_pseudogene
ENSMUSG00000081603,Gm14681,X,processed_pseudogene
ENSMUSG00000081622,Gm5937,X,processed_pseudogene
ENSMUSG00000081627,Gm13158,4,processed_pseudogene
ENSMUSG00000081636,Gm15901,12,processed_pseudogene
ENSMUSG00000081642,Gm13532,2,processed_pseudogene
ENSMUSG00000081648,Gm13423,2,processed_pseudogene
ENSMUSG00000081651,Gm15530,16,processed_pseudogene
ENSMUSG00000081657,Gm15466,3,processed_pseudogene
ENSMUSG00000081665,Gm15922,7,polymorphic_pseudogene
ENSMUSG00000081670,Gm15697,6,unprocessed_pseudogene
ENSMUSG00000081671,Gm13167,4,processed_pseudogene
ENSMUSG00000081684,Rps2-ps13,X,processed_pseudogene
ENSMUSG00000081686,Gm11774,11,processed_pseudogene
ENSMUSG00000081712,Gm12096,11,processed_pseudogene
ENSMUSG00000081715,Rps11-ps3,4,processed_pseudogene
ENSMUSG00000081730,Gm13785,2,processed_pseudogene
ENSMUSG00000081738,Hmgb1-ps2,X,processed_pseudogene
ENSMUSG00000081739,Mdm4-ps,X,processed_pseudogene
ENSMUSG00000081740,Gm14279,2,processed_pseudogene
ENSMUSG00000081751,Gm14251,2,processed_pseudogene
ENSMUSG00000081752,Sms-ps,X,processed_pseudogene
ENSMUSG00000081769,Gm12216,11,protein_coding
ENSMUSG00000081771,Gm15381,15,processed_pseudogene
ENSMUSG00000081788,Gm5898,7,processed_pseudogene
ENSMUSG00000081792,Anp32b-ps1,4,processed_pseudogene
ENSMUSG00000081805,Gm14335,6,processed_pseudogene
ENSMUSG00000081810,Gm11878,4,processed_pseudogene
ENSMUSG00000081824,Ndufs5-ps,16,processed_pseudogene
ENSMUSG00000081855,Rpl17-ps5,5,processed_pseudogene
ENSMUSG00000081875,Gm15223,X,processed_pseudogene
ENSMUSG00000081885,Gm13231,4,processed_pseudogene
ENSMUSG00000081887,Gm12097,11,processed_pseudogene
ENSMUSG00000081895,Rpl17-ps10,7,processed_pseudogene
ENSMUSG00000081903,Gm11387,13,unprocessed_pseudogene
ENSMUSG00000081911,Mrps36-ps2,7,processed_pseudogene
ENSMUSG00000081924,Gm11191,11,processed_pseudogene
ENSMUSG00000081926,Gm15536,10,processed_pseudogene
ENSMUSG00000081929,Rps11-ps2,11,processed_pseudogene
ENSMUSG00000081932,Gm12331,11,processed_pseudogene
ENSMUSG00000081937,Gm14599,X,unprocessed_pseudogene
ENSMUSG00000081944,Gm12276,11,processed_pseudogene
ENSMUSG00000081946,Gm11472,2,processed_pseudogene
